STATEFP,COUNTYFP,TRACTCE,GEOID,NAMELSAD,STCOUFP,FULLNAME,COUNAME,STNAME,STCOUNAME,Low_Response_Score,Mail_Return_Rate_CEN_2010,Tot_Population_ACS_12_16,Tot_Population_ACSMOE_12_16,Med_HHD_Inc_ACS_12_16,Med_HHD_Inc_ACSMOE_12_16,pct_Pop_under_5_ACS_12_16,pct_Pop_under_5_ACSMOE_12_16,pct_Pop_18_24_ACS_12_16,pct_Pop_18_24_ACSMOE_12_16,pct_Pop_65plus_ACS_12_16,pct_Pop_65plus_ACSMOE_12_16,pct_Prs_Blw_Pov_Lev_ACS_12_16,pct_Prs_Blw_Pov_Lev_ACSMOE_12_16,pct_Not_HS_Grad_ACS_12_16,pct_Not_HS_Grad_ACSMOE_12_16,pct_NH_Blk_alone_ACS_12_16,pct_NH_Blk_alone_ACSMOE_12_16,pct_NH_White_alone_ACS_12_16,pct_NH_White_alone_ACSMOE_12_16,pct_Hispanic_ACS_12_16,pct_Hispanic_ACSMOE_12_16,pct_NH_AIAN_alone_ACS_12_16,pct_NH_AIAN_alone_ACSMOE_12_16,pct_NH_Asian_alone_ACS_12_16,pct_NH_Asian_alone_ACSMOE_12_16,pct_NH_NHOPI_alone_ACS_12_16,pct_NH_NHOPI_alone_ACSMOE_12_16,pct_NH_SOR_alone_ACS_12_16,pct_NH_SOR_alone_ACSMOE_12_16,pct_Born_foreign_ACS_12_16,pct_Born_foreign_ACSMOE_12_16,pct_ENG_VW_ACS_12_16,pct_ENG_VW_ACSMOE_12_16,pct_Age5p_Spanish_ACS_12_16,pct_Age5p_Spanish_ACSMOE_12_16,pct_Age5p_Russian_ACS_12_16,pct_Age5p_Russian_ACSMOE_12_16,pct_Age5p_Chinese_ACS_12_16,pct_Age5p_Chinese_ACSMOE_12_16,pct_Age5p_Korean_ACS_12_16,pct_Age5p_Korean_ACSMOE_12_16,pct_Age5p_Vietnames_ACS_12_16,pct_Age5p_Vietnames_ACSMOE_12_16,pct_Age5p_Tagalog_ACS_12_16,pct_Age5p_Tagalog_ACSMOE_12_16,pct_Age5p_Arabic_ACS_12_16,pct_Age5p_Arabic_ACSMOE_12_16,Tot_Housing_Units_ACS_12_16,Tot_Housing_Units_ACSMOE_12_16,Tot_Occp_Units_ACS_12_16,Tot_Occp_Units_ACSMOE_12_16,pct_Renter_Occp_HU_ACS_12_16,pct_Renter_Occp_HU_ACSMOE_12_16,pct_Rel_Under_6_ACS_12_16,pct_Rel_Under_6_ACSMOE_12_16,pct_Diff_HU_1yr_Ago_ACS_12_16,pct_Diff_HU_1yr_Ago_ACSMOE_12_16,pct_Vacant_Units_ACS_12_16,pct_Vacant_Units_ACSMOE_12_16,pct_MLT_U10p_ACS_12_16,pct_MLT_U10p_ACSMOE_12_16,pcat_all,pcat_10x1,OBJECTID
48,441,10700,48441010700,Census Tract 107,48441,"Census Tract 107, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",23.8,78.0,4274,503,38362.0,11463.0,7.35,2.89,12.89,4.72,11.11,4.18,23.66,11.27,40.34,10.83,1.87,1.29,29.53,6.07,67.66,7.75,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,14.6,5.62,5.56,5.39,11.52,4.66,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,1372,65,1296,94,31.64,7.37,31.91,12.1,13.3,5.45,5.54,4.66,0.0,0.95,4.0,3.0,3853
48,441,10800,48441010800,Census Tract 108,48441,"Census Tract 108, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",27.0,74.8,1588,295,23846.0,8176.0,7.93,3.55,10.2,4.46,11.96,2.4,39.42,13.36,28.56,7.72,13.16,8.01,27.46,4.78,49.94,13.34,4.35,5.04,3.02,4.44,0.0,0.82,0.57,0.75,10.83,4.96,10.94,6.38,11.42,5.08,1.03,1.56,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,749,62,576,88,51.91,12.44,26.01,13.06,11.57,5.79,23.1,10.1,0.0,1.74,3.0,3.0,3854
48,441,10900,48441010900,Census Tract 109,48441,"Census Tract 109, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",26.1,76.6,6090,897,32845.0,12890.0,4.65,2.59,23.32,8.69,13.76,2.95,33.37,11.84,13.4,4.91,15.55,6.12,66.21,8.35,15.91,6.24,0.0,0.3,0.46,0.57,0.0,0.3,1.4,1.55,5.76,4.49,6.6,4.91,2.29,2.21,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.34,0.57,0.0,0.31,3004,162,2623,270,71.67,8.18,17.36,9.97,34.43,9.89,12.68,7.02,26.36,8.67,4.0,4.0,3855
48,441,11200,48441011200,Census Tract 112,48441,"Census Tract 112, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",22.0,78.4,2547,336,32722.0,8499.0,4.67,3.8,9.74,4.94,13.98,3.42,20.85,6.04,25.34,7.99,5.89,4.49,49.47,4.0,43.03,8.1,0.35,0.63,0.0,0.51,0.0,0.51,0.0,0.51,9.74,6.03,1.14,2.28,7.41,3.73,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,1191,66,1050,91,44.76,10.34,11.33,7.97,17.71,5.53,11.84,5.93,3.78,3.94,3.0,3.0,3856
48,441,11300,48441011300,Census Tract 113,48441,"Census Tract 113, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",24.1,80.9,3704,344,30865.0,3549.0,9.96,3.75,14.71,4.83,15.17,1.56,30.99,8.8,17.27,4.88,23.08,4.51,40.44,5.77,31.26,5.61,0.0,0.35,3.32,4.42,0.0,0.35,0.0,0.35,11.23,5.16,1.4,1.8,3.51,2.26,0.0,0.39,0.0,0.39,1.29,1.86,0.0,0.39,0.0,0.39,0.0,0.39,1693,71,1495,112,40.54,8.22,37.12,13.1,22.19,8.38,11.7,6.06,8.98,5.95,4.0,3.0,3857
48,323,950201,48323950201,Census Tract 9502.01,48323,"Census Tract 9502.01, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",31.0,34.1,7471,717,25928.0,5440.0,10.69,3.3,10.31,2.86,9.12,2.12,33.15,9.25,56.02,7.86,0.0,0.24,0.51,0.63,94.79,3.92,4.3,2.18,0.0,0.24,0.0,0.24,0.0,0.24,32.54,3.35,36.78,7.63,42.52,6.3,0.0,0.27,0.0,0.27,0.0,0.27,0.0,0.27,0.0,0.27,0.0,0.27,2362,147,2042,185,18.41,6.4,38.03,9.9,11.36,5.89,13.55,5.27,2.33,1.94,3.0,3.0,3881
48,323,950500,48323950500,Census Tract 9505,48323,"Census Tract 9505, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",29.4,70.4,6499,669,32083.0,8508.0,10.25,2.73,10.37,2.98,15.62,2.29,40.21,9.22,39.06,8.08,0.63,0.78,4.12,2.05,91.34,5.06,0.0,0.28,3.45,3.78,0.0,0.28,0.0,0.28,39.28,4.92,39.45,7.18,46.32,5.96,0.0,0.31,2.19,2.44,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,2151,109,1896,119,56.22,6.55,32.77,9.51,10.7,4.4,11.85,4.89,4.04,2.78,3.0,2.0,3882
48,323,950400,48323950400,Census Tract 9504,48323,"Census Tract 9504, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",30.2,76.9,3720,412,28125.0,10633.0,7.63,3.83,15.32,5.13,16.91,3.11,29.54,10.5,39.02,5.96,0.0,0.35,0.65,0.88,99.22,0.35,0.13,0.21,0.0,0.35,0.0,0.35,0.0,0.35,41.42,5.93,45.35,9.26,52.01,8.92,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1515,71,1345,115,57.25,7.64,23.29,10.76,22.3,10.13,11.22,5.98,7.39,3.68,3.0,2.0,3883
48,323,950602,48323950602,Census Tract 9506.02,48323,"Census Tract 9506.02, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",28.4,77.8,4825,496,34412.0,9127.0,8.7,3.56,10.16,3.93,13.43,1.57,20.1,5.53,36.93,4.54,0.0,0.27,0.95,0.82,99.05,1.81,0.0,0.27,0.0,0.27,0.0,0.27,0.0,0.27,32.64,6.05,39.86,7.49,43.38,6.31,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,1650,91,1440,120,25.97,6.67,28.87,9.49,6.8,3.84,12.73,5.53,2.18,2.24,3.0,2.0,3884
48,323,950300,48323950300,Census Tract 9503,48323,"Census Tract 9503, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",24.7,75.9,7235,527,50452.0,6399.0,11.4,3.35,9.56,3.14,13.12,2.74,12.23,8.54,25.49,6.71,0.0,0.25,6.74,2.55,91.86,3.05,0.0,0.25,1.08,0.87,0.0,0.25,0.32,0.44,27.24,4.58,14.99,5.19,26.24,5.52,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,2320,127,2181,135,31.5,7.55,31.18,8.82,10.81,4.03,5.99,3.74,7.37,3.9,4.0,3.0,3885
48,323,950601,48323950601,Census Tract 9506.01,48323,"Census Tract 9506.01, Maverick County, TX",Maverick County,Texas,"Maverick County, Texas",25.1,73.5,2615,281,20379.0,4525.0,6.96,3.71,13.12,5.99,24.89,3.96,35.56,8.3,49.33,6.37,0.19,0.42,5.09,5.52,94.72,5.85,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,43.52,4.0,47.09,8.86,51.54,4.15,0.0,0.53,0.0,0.53,0.0,0.53,0.0,0.53,0.0,0.53,0.0,0.53,898,65,843,72,41.52,9.44,26.29,10.71,10.24,5.92,6.12,4.77,6.24,5.44,3.0,2.0,3886
48,181,700,48181000700,Census Tract 7,48181,"Census Tract 7, Grayson County, TX",Grayson County,Texas,"Grayson County, Texas",22.5,78.9,4002,335,31306.0,7270.0,8.35,2.32,6.27,2.8,17.52,4.65,25.73,6.81,19.31,7.29,16.59,6.76,66.17,6.01,9.87,3.99,1.17,1.02,0.87,1.22,0.0,0.32,0.0,0.32,3.5,2.46,0.52,1.17,0.65,0.98,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,1800,115,1533,154,37.7,6.92,22.36,8.75,22.12,8.23,14.83,6.37,3.33,2.94,3.0,2.0,3948
48,181,1200,48181001200,Census Tract 12,48181,"Census Tract 12, Grayson County, TX",Grayson County,Texas,"Grayson County, Texas",19.0,78.5,5821,459,56663.0,8920.0,4.5,2.53,4.98,2.2,16.51,1.3,12.52,5.43,10.99,5.74,6.05,2.76,79.69,5.23,8.13,4.54,2.99,2.46,0.21,0.33,0.12,0.19,0.0,0.31,4.48,3.16,0.56,1.17,2.5,2.18,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,2566,96,2313,143,41.29,7.99,17.11,7.39,20.66,6.38,9.86,4.9,6.59,4.05,4.0,4.0,3949
48,181,1300,48181001300,Census Tract 13,48181,"Census Tract 13, Grayson County, TX",Grayson County,Texas,"Grayson County, Texas",21.6,80.0,3626,361,41477.0,7073.0,4.11,2.2,9.24,4.34,15.17,1.93,11.71,6.46,12.96,3.81,14.42,7.5,68.42,5.65,7.14,3.37,0.3,0.36,4.14,4.25,0.0,0.36,0.0,0.36,8.05,4.62,3.86,3.11,1.81,1.37,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,1987,81,1631,144,57.14,6.33,15.72,7.59,18.92,6.69,17.92,6.86,16.66,5.9,4.0,3.0,3950
48,97,1100,48097001100,Census Tract 11,48097,"Census Tract 11, Cooke County, TX",Cooke County,Texas,"Cooke County, Texas",20.1,73.1,6456,493,46781.0,8674.0,8.12,2.19,9.09,2.91,14.61,2.77,29.54,12.27,21.19,6.7,3.9,2.76,62.21,5.56,30.86,6.77,0.0,0.28,1.67,1.26,0.0,0.28,0.0,0.28,16.34,3.94,2.67,2.14,6.96,3.1,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,2454,137,2324,170,35.89,6.41,25.3,10.17,14.65,5.89,5.3,4.88,2.61,3.46,4.0,3.0,3951
48,181,1801,48181001801,Census Tract 18.01,48181,"Census Tract 18.01, Grayson County, TX",Grayson County,Texas,"Grayson County, Texas",19.7,78.0,6431,575,57656.0,9504.0,5.97,1.66,9.22,2.56,14.91,1.76,15.58,6.5,12.3,4.03,0.0,0.28,75.63,7.36,12.08,5.54,0.87,0.95,2.8,2.07,0.0,0.28,0.0,0.28,8.44,3.67,2.54,2.0,2.68,2.04,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,2488,179,2240,171,19.69,4.16,17.81,6.33,18.5,6.29,9.97,4.73,2.41,1.48,4.0,3.0,3952
48,201,333100,48201333100,Census Tract 3331,48201,"Census Tract 3331, Harris County, TX",Harris County,Texas,"Harris County, Texas",29.3,71.4,4277,460,36008.0,14489.0,6.85,3.48,12.49,4.6,5.78,1.99,28.92,8.8,40.38,7.1,11.83,4.57,5.26,2.48,47.44,9.44,0.0,0.3,35.47,9.23,0.0,0.3,0.0,0.3,50.69,7.91,25.17,10.38,18.12,5.86,0.0,0.33,0.0,0.33,0.0,0.33,18.37,5.83,0.0,0.33,0.0,0.33,1480,20,1299,95,55.81,8.97,20.98,9.23,28.31,9.26,12.23,6.15,53.65,11.19,3.0,2.0,4037
48,113,12206,48113012206,Census Tract 122.06,48113,"Census Tract 122.06, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",23.7,77.0,4772,420,53103.0,10293.0,6.5,2.53,5.74,2.14,13.66,2.11,21.22,7.95,23.83,6.93,41.45,5.68,12.97,2.73,42.96,7.03,0.15,0.23,0.48,0.82,0.0,0.27,0.0,0.27,15.76,4.7,6.06,4.69,14.41,6.17,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,1899,63,1699,108,27.49,7.69,22.25,8.58,7.06,4.4,10.53,5.1,5.58,2.94,5.0,4.0,4056
48,113,12207,48113012207,Census Tract 122.07,48113,"Census Tract 122.07, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",31.1,68.0,7782,806,35273.0,6518.0,10.36,2.92,8.84,3.64,5.94,1.44,35.01,11.28,25.54,8.37,48.5,6.71,5.83,2.79,42.16,8.2,0.0,0.23,1.98,1.19,0.0,0.23,0.15,0.26,18.95,5.36,12.2,6.26,14.68,5.42,0.0,0.26,0.0,0.26,0.0,0.26,0.44,0.6,0.0,0.26,0.33,0.53,2921,46,2632,174,62.54,6.51,41.17,12.96,13.12,6.52,9.89,5.37,40.12,9.05,3.0,3.0,4057
48,439,114005,48439114005,Census Tract 1140.05,48439,"Census Tract 1140.05, Tarrant County, TX",Tarrant County,Texas,"Tarrant County, Texas",19.8,84.5,9084,556,74871.0,5793.0,8.49,2.57,8.48,2.21,7.47,1.8,13.01,8.04,12.19,5.36,3.27,2.66,63.66,5.63,27.7,4.15,0.0,0.2,3.6,2.21,0.0,0.2,0.0,0.2,7.36,3.35,3.42,3.48,4.82,2.65,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.54,0.89,0.0,0.22,2887,154,2781,174,31.18,7.22,28.65,8.66,20.1,8.6,3.67,3.7,2.22,3.01,5.0,5.0,4158
48,453,2005,48453002005,Census Tract 20.05,48453,"Census Tract 20.05, Travis County, TX",Travis County,Texas,"Travis County, Texas",31.3,68.9,5702,695,60230.0,9309.0,6.37,2.46,8.82,2.8,3.17,1.22,28.88,11.45,15.44,7.51,2.12,1.61,47.21,4.04,45.62,10.23,0.0,0.32,1.68,1.62,0.0,0.32,0.0,0.32,23.25,7.67,7.67,4.47,21.35,9.73,0.0,0.34,0.0,0.34,0.0,0.34,0.22,0.41,0.0,0.34,0.0,0.34,2657,92,2399,167,75.86,6.34,27.22,14.18,33.4,9.58,9.71,5.48,33.99,9.75,5.0,5.0,4240
48,453,2104,48453002104,Census Tract 21.04,48453,"Census Tract 21.04, Travis County, TX",Travis County,Texas,"Travis County, Texas",24.3,82.9,3379,493,61705.0,20524.0,7.31,3.48,3.61,1.97,6.81,1.58,32.67,17.53,13.13,7.72,6.3,3.89,42.91,1.68,48.42,13.84,0.0,0.38,1.57,1.13,0.0,0.38,0.0,0.38,24.68,6.05,7.79,7.29,18.52,5.87,0.0,0.42,0.0,0.42,0.0,0.42,0.42,0.67,0.0,0.42,0.0,0.42,1286,29,1219,59,43.15,7.85,37.89,17.33,15.17,5.0,5.21,4.28,11.66,5.28,5.0,5.0,4241
48,157,671700,48157671700,Census Tract 6717,48157,"Census Tract 6717, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",11.3,86.5,4784,416,146302.0,37584.0,3.95,1.59,6.12,4.13,23.83,4.82,7.84,4.6,7.08,3.22,9.99,8.82,66.74,4.69,8.95,4.6,0.0,0.27,12.33,2.81,0.0,0.27,0.46,0.75,18.37,4.07,4.01,2.28,1.28,1.04,0.0,0.28,3.2,1.63,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,2058,107,1819,172,7.2,6.62,12.78,6.06,6.65,3.29,11.61,7.65,0.0,0.63,5.0,5.0,4369
48,157,671800,48157671800,Census Tract 6718,48157,"Census Tract 6718, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",24.5,76.2,3179,306,59865.0,6376.0,5.69,2.84,13.09,4.45,11.64,2.0,4.25,2.36,18.91,7.81,27.96,7.15,24.63,4.72,21.04,5.42,0.22,0.47,22.24,8.74,0.0,0.41,0.82,1.29,30.26,8.61,8.74,5.18,7.64,4.06,0.0,0.43,3.6,3.89,0.0,0.43,0.0,0.43,0.67,1.0,0.0,0.43,1293,88,1202,108,43.51,7.72,18.32,8.1,22.69,9.74,7.04,5.08,22.04,8.06,4.0,4.0,4370
48,157,671900,48157671900,Census Tract 6719,48157,"Census Tract 6719, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",13.5,90.6,3982,239,81394.0,10865.0,5.0,1.68,8.81,2.48,19.79,3.12,6.86,4.58,7.32,3.57,7.68,1.0,49.2,6.41,24.49,7.29,0.0,0.33,16.47,4.77,0.0,0.33,0.0,0.33,23.86,6.14,2.97,2.5,3.6,3.46,0.0,0.34,0.0,0.34,0.26,0.42,0.19,0.32,1.14,1.95,0.37,0.61,1349,138,1313,128,5.79,3.92,20.6,8.42,12.31,7.21,2.67,3.25,0.0,0.96,5.0,5.0,4371
48,157,672100,48157672100,Census Tract 6721,48157,"Census Tract 6721, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",11.2,82.0,3802,268,133417.0,13166.0,0.95,0.81,5.65,2.25,31.33,2.88,5.08,3.83,4.9,2.14,4.42,3.56,59.68,4.85,6.44,3.76,0.0,0.34,26.35,5.12,0.0,0.34,0.0,0.34,28.72,5.62,4.86,2.76,0.96,0.82,0.0,0.35,4.12,2.35,0.0,0.35,2.84,2.43,0.0,0.35,0.0,0.35,1654,99,1583,104,10.74,3.85,5.56,3.38,8.41,3.12,4.29,3.86,6.65,3.24,5.0,5.0,4372
48,19,101,48019000101,Census Tract 1.01,48019,"Census Tract 1.01, Bandera County, TX",Bandera County,Texas,"Bandera County, Texas",16.9,77.2,4168,437,54615.0,13208.0,6.05,3.03,4.82,2.17,27.02,3.9,9.89,4.46,7.24,2.9,0.0,0.31,82.8,5.57,16.27,3.99,0.0,0.31,0.5,0.62,0.0,0.31,0.0,0.31,3.57,1.78,1.56,1.72,1.71,1.45,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,2260,112,1798,152,19.13,5.67,12.3,6.66,20.37,6.2,20.44,5.17,0.0,0.58,4.0,2.0,4405
48,21,950502,48021950502,Census Tract 9505.02,48021,"Census Tract 9505.02, Bastrop County, TX",Bastrop County,Texas,"Bastrop County, Texas",18.6,82.3,5842,717,65893.0,9904.0,4.78,3.01,5.73,2.84,14.99,2.05,9.21,4.04,9.65,4.59,3.53,2.77,80.26,2.97,13.21,6.53,1.37,1.43,0.0,0.31,0.0,0.31,0.0,0.31,3.58,1.6,0.14,0.96,1.65,1.61,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,2488,217,2088,213,11.69,6.21,10.37,5.4,15.41,8.25,16.08,6.97,0.0,0.72,5.0,3.0,4411
48,215,22701,48215022701,Census Tract 227.01,48215,"Census Tract 227.01, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",22.2,81.0,5624,566,39111.0,8443.0,5.62,2.5,9.69,2.39,32.11,3.88,24.73,6.56,30.33,6.35,0.0,0.32,27.65,4.21,70.39,7.0,0.0,0.32,1.96,2.3,0.0,0.32,0.0,0.32,20.57,4.51,10.32,4.4,22.97,5.29,0.0,0.34,0.3,0.43,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,3318,199,2160,188,36.02,6.35,14.3,6.58,13.59,5.02,34.9,5.59,7.08,3.14,3.0,3.0,4425
48,215,22702,48215022702,Census Tract 227.02,48215,"Census Tract 227.02, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",25.4,79.8,5353,761,24239.0,4060.0,5.72,2.49,10.93,3.62,22.01,3.05,38.89,10.07,40.01,8.81,0.0,0.34,15.71,2.73,82.4,7.72,0.0,0.34,1.89,2.24,0.0,0.34,0.0,0.34,30.06,5.0,23.57,6.68,32.2,7.07,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,2358,118,1727,181,36.02,9.53,16.4,7.02,21.15,7.53,26.76,6.91,3.05,2.62,3.0,3.0,4426
48,215,23700,48215023700,Census Tract 237,48215,"Census Tract 237, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",32.9,67.7,5262,620,18750.0,4435.0,15.68,4.05,9.84,2.79,8.78,1.62,55.02,8.91,43.9,4.14,0.27,0.4,3.0,3.25,96.73,3.06,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,20.66,3.65,34.03,8.16,39.53,6.15,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.41,1728,72,1534,103,68.25,6.18,37.39,10.2,19.07,7.18,11.23,4.9,6.08,3.81,3.0,2.0,4427
48,215,24201,48215024201,Census Tract 242.01,48215,"Census Tract 242.01, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",31.2,44.6,15270,1156,24272.0,3522.0,14.01,3.02,12.08,2.09,5.91,1.62,51.13,9.17,57.87,6.08,0.0,0.13,1.81,1.36,98.19,3.1,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.13,37.08,3.78,31.35,6.06,46.07,5.11,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.15,4270,254,3850,250,20.34,4.35,37.64,7.88,13.41,5.74,9.84,3.23,0.47,0.75,2.0,2.0,4428
48,215,24500,48215024500,Census Tract 245,48215,"Census Tract 245, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",31.0,53.9,9111,907,21851.0,5300.0,10.91,2.92,9.37,2.23,10.22,2.5,49.22,8.8,52.74,6.79,0.0,0.2,1.99,1.41,98.01,3.14,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,25.0,5.16,32.79,9.12,44.87,5.71,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,2774,244,2464,239,25.81,6.21,39.1,10.63,8.95,5.03,11.18,4.47,1.23,1.37,2.0,1.0,4429
48,215,21302,48215021302,Census Tract 213.02,48215,"Census Tract 213.02, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",31.1,68.2,15879,1154,24460.0,7012.0,10.23,2.21,8.31,2.33,8.49,1.71,45.93,7.77,56.21,6.65,0.0,0.13,1.57,1.13,98.43,10.07,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.13,39.17,4.07,28.77,4.84,39.86,4.91,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.14,3896,163,3709,195,38.15,5.75,35.19,7.97,3.11,1.85,4.8,3.43,0.44,0.87,3.0,2.0,4430
48,215,22800,48215022800,Census Tract 228,48215,"Census Tract 228, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",27.4,54.8,8758,820,36250.0,13958.0,7.52,3.01,12.31,3.12,10.7,4.4,30.68,10.15,45.48,9.14,0.01,0.02,3.97,2.08,96.02,2.89,0.0,0.21,0.0,0.21,0.0,0.21,0.0,0.21,28.09,4.35,18.32,8.3,35.96,6.31,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,2389,257,2205,236,19.73,6.7,23.73,9.04,4.99,3.32,7.7,4.53,0.04,0.75,1.0,1.0,4431
48,215,23507,48215023507,Census Tract 235.07,48215,"Census Tract 235.07, Hidalgo County, TX",Hidalgo County,Texas,"Hidalgo County, Texas",30.2,59.4,9036,951,25613.0,10036.0,10.18,3.26,14.53,3.33,8.08,2.03,39.09,7.51,53.1,6.36,0.73,1.03,3.13,1.73,96.14,2.17,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,30.58,5.71,24.78,7.64,37.89,6.0,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,2621,105,2272,158,24.34,8.01,36.18,10.51,4.67,2.86,13.32,4.82,1.53,2.52,2.0,2.0,4432
48,201,241300,48201241300,Census Tract 2413,48201,"Census Tract 2413, Harris County, TX",Harris County,Texas,"Harris County, Texas",17.9,82.1,11670,678,88581.0,11030.0,7.84,2.08,8.5,2.68,10.72,2.0,5.81,2.75,6.88,2.18,20.92,3.58,44.0,5.93,23.28,3.76,0.09,0.14,7.41,1.68,0.0,0.17,0.83,1.31,16.12,3.25,4.86,2.5,6.77,2.91,0.0,0.19,0.42,0.5,0.15,0.25,0.73,0.69,0.0,0.19,0.0,0.19,4163,66,3988,146,14.09,4.23,23.31,7.74,8.56,3.05,4.2,3.22,5.98,3.07,5.0,4.0,4441
48,201,253500,48201253500,Census Tract 2535,48201,"Census Tract 2535, Harris County, TX",Harris County,Texas,"Harris County, Texas",27.2,75.0,7984,688,39746.0,7720.0,8.13,3.65,12.83,4.73,9.56,1.58,22.74,5.5,16.13,4.55,27.97,6.16,25.34,5.56,42.55,5.14,0.06,0.14,3.59,3.12,0.0,0.23,0.0,0.23,22.56,6.93,6.92,4.57,15.05,5.83,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.42,0.0,0.25,3438,106,3135,196,57.51,8.87,22.53,9.36,26.51,8.45,8.81,4.88,23.09,6.94,5.0,4.0,4499
48,201,253600,48201253600,Census Tract 2536,48201,"Census Tract 2536, Harris County, TX",Harris County,Texas,"Harris County, Texas",28.6,73.6,5588,628,43945.0,6512.0,9.93,4.37,13.19,4.88,11.31,1.99,21.49,8.95,23.0,8.69,18.99,7.62,33.79,8.81,37.44,10.81,0.27,0.45,9.52,8.11,0.0,0.32,0.0,0.32,26.0,8.61,10.05,6.69,17.07,7.09,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.34,0.58,0.0,0.36,3019,141,2359,187,70.45,7.15,37.19,15.17,42.06,10.19,21.86,7.28,45.61,9.57,5.0,5.0,4500
